incident_id,timestamp,cpu_usage,memory_usage,response_time,error_count,network_latency,error_message,category,severity,resolution
INC00474,2026-09-10 00:50:31.901865,60.34,37.64,430.48,0,59.72,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00612,2026-09-10 01:56:13.915231,31.43,42.44,314.31,0,47.09,Application throwing null reference exceptions on user login,Application,High,Deployed hotfix correcting a null check in the login validation code.
INC00332,2026-09-10 01:56:55.886735,83.64,89.18,2658.8,9,363.99,"Web server unresponsive, health checks failing",Server,High,Restarted the web server process and increased worker thread count.
INC00720,2026-09-10 02:11:20.926684,66.46,48.27,320.5,1,30.45,"Server memory usage steadily increasing, suspected memory leak",Server,Low,Deployed patched build fixing a memory leak in the caching layer.
INC00488,2026-09-10 03:34:03.903227,31.3,36.69,307.82,0,150.0,High network latency between data center regions,Network,Medium,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00700,2026-09-10 10:40:00.925447,54.35,46.16,246.63,1,150.0,DNS resolution failures for internal service discovery,Network,Low,Restarted internal DNS resolver and cleared stale cache entries.
INC00201,2026-09-10 12:11:14.863439,68.99,67.25,254.17,0,48.96,"Web server unresponsive, health checks failing",Server,Low,Restarted the web server process and increased worker thread count.
INC00843,2026-09-10 12:14:01.935621,37.44,37.62,455.85,0,75.91,REST API response time degraded after latest deployment,API,High,Rolled back the deployment that introduced an inefficient serialization step.
INC00617,2026-09-10 14:10:57.915701,52.01,49.4,162.31,0,51.28,Scheduled report generation job failing silently,Application,Low,Added proper error logging and fixed a timezone conversion bug.
INC00707,2026-09-10 14:19:17.925858,69.97,76.58,242.76,0,76.92,"Web server unresponsive, health checks failing",Server,Low,Restarted the web server process and increased worker thread count.
INC00799,2026-09-10 17:43:05.931421,23.11,38.29,261.72,3,33.7,API gateway returning 502 Bad Gateway errors intermittently,API,Low,Increased upstream timeout settings and restarted the gateway pods.
INC00039,2026-09-10 18:49:09.847268,79.43,89.49,2707.05,10,267.32,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00046,2026-09-10 22:32:56.847816,45.89,38.64,174.56,0,150.0,Firewall blocking legitimate traffic to API gateway,Network,Low,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00677,2026-09-11 01:58:46.924025,100.0,96.33,2106.29,24,360.59,"Server memory usage steadily increasing, suspected memory leak",Server,Medium,Deployed patched build fixing a memory leak in the caching layer.
INC00620,2026-09-11 02:22:02.915978,96.24,95.29,2291.77,16,307.99,Server CPU usage sustained above 95 percent for 20 minutes,Server,Medium,Identified a runaway background process and restarted the service.
INC00020,2026-09-11 02:33:25.845788,25.36,45.96,418.27,2,70.31,Third-party payment API returning inconsistent responses,API,Medium,Added circuit breaker and fallback logic for the third-party integration.
INC00602,2026-09-11 03:13:05.913926,70.82,86.9,1526.35,28,262.89,Third-party payment API returning inconsistent responses,API,Critical,Added circuit breaker and fallback logic for the third-party integration.
INC00055,2026-09-11 06:18:23.848522,59.41,28.64,600.0,2,15.37,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00751,2026-09-11 09:23:57.928527,29.14,41.29,337.7,0,150.0,Packet loss detected between application server and load balancer,Network,Medium,Replaced a faulty network interface card on the affected host.
INC00319,2026-09-11 09:39:02.883626,72.92,63.05,2518.28,27,100.0,Search API timing out for large result sets,API,High,Added pagination and result caching to reduce query load.
INC00529,2026-09-11 12:57:42.907030,58.09,40.82,340.67,1,53.21,API endpoint returning 500 errors for bulk upload requests,API,Low,Fixed a null pointer bug in the bulk upload validation logic.
INC00569,2026-09-11 13:58:58.910729,57.96,42.83,353.39,0,39.34,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00675,2026-09-11 14:39:47.923882,39.23,36.05,401.56,4,21.35,Application throwing null reference exceptions on user login,Application,Low,Deployed hotfix correcting a null check in the login validation code.
INC00519,2026-09-11 16:30:12.906040,52.37,43.43,297.0,2,71.97,Scheduled report generation job failing silently,Application,Medium,Added proper error logging and fixed a timezone conversion bug.
INC00038,2026-09-11 17:13:22.847189,47.14,52.73,294.9,0,24.7,Application session handling causing users to be logged out randomly,Application,High,Fixed a session token expiry bug introduced in the last release.
INC00464,2026-09-11 17:21:28.899382,84.87,89.37,1991.37,17,199.98,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00075,2026-09-11 19:38:50.852004,55.25,62.98,351.58,2,78.06,"Web server unresponsive, health checks failing",Server,Low,Restarted the web server process and increased worker thread count.
INC00324,2026-09-11 20:12:24.884747,100.0,87.09,1724.1,16,394.84,Users reporting slow page load times on the dashboard,Application,High,Optimized a slow database query powering the dashboard widgets.
INC00604,2026-09-12 00:15:41.914100,65.38,42.81,51.75,0,46.03,Server CPU usage sustained above 95 percent for 20 minutes,Server,Critical,Identified a runaway background process and restarted the service.
INC00869,2026-09-12 01:18:37.937148,64.41,59.92,386.38,2,21.92,"Server memory usage steadily increasing, suspected memory leak",Server,Low,Deployed patched build fixing a memory leak in the caching layer.
INC00985,2026-09-12 02:33:47.945009,56.64,46.05,441.12,4,83.95,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00301,2026-09-12 02:58:26.881027,86.23,78.14,1590.9,16,502.98,VPN tunnel dropped intermittently for remote office,Network,High,Updated VPN gateway firmware and adjusted MTU settings.
INC00820,2026-09-12 04:34:40.932575,77.74,92.17,1705.05,16,257.23,Application server crashed with out of memory error,Server,Critical,Increased server memory allocation and tuned garbage collection settings.
INC00936,2026-09-12 05:46:45.941348,73.8,89.85,2652.92,25,305.13,Users reporting slow page load times on the dashboard,Application,Critical,Optimized a slow database query powering the dashboard widgets.
INC00833,2026-09-12 08:15:40.934988,55.13,62.8,231.19,0,26.34,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00174,2026-09-12 08:21:47.861059,51.12,60.86,273.41,2,75.2,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00052,2026-09-12 09:18:54.848290,40.16,55.67,500.46,2,50.49,Payment API database connection timeout,Database,Low,Increased connection pool size and added retry logic with exponential backoff.
INC00567,2026-09-12 11:45:11.910537,27.96,33.76,600.0,1,30.13,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00384,2026-09-12 12:28:43.892176,49.57,50.12,206.54,1,25.56,"Server memory usage steadily increasing, suspected memory leak",Server,High,Deployed patched build fixing a memory leak in the caching layer.
INC00828,2026-09-12 19:12:45.934362,78.39,84.61,2268.98,25,280.42,Application throwing null reference exceptions on user login,Application,Medium,Deployed hotfix correcting a null check in the login validation code.
INC00213,2026-09-12 22:02:14.864525,47.72,19.51,380.41,0,47.75,Application throwing null reference exceptions on user login,Application,Medium,Deployed hotfix correcting a null check in the login validation code.
INC00083,2026-09-12 22:11:43.852909,85.69,74.13,1232.94,25,553.23,DNS resolution failures for internal service discovery,Network,Critical,Restarted internal DNS resolver and cleared stale cache entries.
INC00623,2026-09-12 22:30:31.916259,28.38,40.17,378.94,0,82.78,Authentication API rate limit exceeded during peak traffic,API,High,Raised rate limit thresholds and enabled request queueing.
INC00812,2026-09-13 06:45:33.932144,47.06,57.62,581.4,3,30.26,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00378,2026-09-13 07:57:05.891630,83.74,79.33,2312.03,15,278.55,"Background job queue backed up, jobs not processing",Application,High,Restarted the worker service and scaled up the number of workers.
INC00633,2026-09-13 08:44:50.918152,38.93,47.56,517.86,1,11.91,Database connection timeout while executing query on orders table,Database,Low,Restarted the database connection pool and increased max connection timeout.
INC00183,2026-09-13 11:12:55.861851,79.04,86.53,2224.69,30,270.47,Users reporting slow page load times on the dashboard,Application,Critical,Optimized a slow database query powering the dashboard widgets.
INC00622,2026-09-13 11:26:50.916168,38.61,25.07,290.07,2,150.0,Network latency spike affecting checkout service,Network,High,Identified congested switch port and load balanced traffic across two links.
INC00725,2026-09-13 14:25:14.926966,21.27,41.51,111.52,1,150.0,High network latency between data center regions,Network,Low,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00294,2026-09-13 16:20:15.880274,60.89,74.7,277.63,0,43.89,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00775,2026-09-14 00:55:26.929890,31.1,44.58,473.18,0,20.21,Database connection timeout while executing query on orders table,Database,Low,Restarted the database connection pool and increased max connection timeout.
INC00945,2026-09-14 06:00:10.941866,50.07,53.18,301.83,1,53.38,Scheduled report generation job failing silently,Application,Medium,Added proper error logging and fixed a timezone conversion bug.
INC00496,2026-09-15 03:26:31.903939,52.22,40.69,600.0,0,48.86,Payment API database connection timeout,Database,High,Increased connection pool size and added retry logic with exponential backoff.
INC00494,2026-09-15 08:00:44.903764,48.87,40.37,302.66,2,50.81,Application throwing null reference exceptions on user login,Application,Low,Deployed hotfix correcting a null check in the login validation code.
INC00681,2026-09-15 09:34:08.924313,44.91,48.7,413.68,2,83.72,API gateway returning 502 Bad Gateway errors intermittently,API,Low,Increased upstream timeout settings and restarted the gateway pods.
INC00309,2026-09-15 09:42:30.881884,34.72,55.72,366.29,0,150.0,Network latency spike affecting checkout service,Network,Medium,Identified congested switch port and load balanced traffic across two links.
INC00521,2026-09-15 17:10:50.906216,26.23,49.2,505.52,0,22.51,Payment API database connection timeout,Database,High,Increased connection pool size and added retry logic with exponential backoff.
INC00235,2026-09-15 18:41:42.868680,62.59,60.81,257.29,1,19.92,Disk space on application server reached critical threshold,Server,Medium,Cleared old log files and expanded the disk volume.
INC00889,2026-09-15 21:06:39.938626,70.64,85.06,2575.94,25,116.32,Authentication API rate limit exceeded during peak traffic,API,Medium,Raised rate limit thresholds and enabled request queueing.
INC00455,2026-09-15 21:26:01.898125,38.48,33.13,202.7,1,150.0,VPN tunnel dropped intermittently for remote office,Network,Low,Updated VPN gateway firmware and adjusted MTU settings.
